game.cloneof	game.romof	game.name	game.year	game.genre	game.coinslots	game.control.buttons	game.control.count	game.controller	game.control.type	monitor.freq	monitor.type	monitor.orientation	monitor.ratio.horizontal	monitor.ratio.vertical	monitor.resolution.horizontal	monitor.resolution.vertical
cybotsjd	cybots		Cyberbots: Fullmetal Madness (Japan 950424) (decrypted bootleg)	1995	Fighter / Versus			2				R	H	4	3	384	224	
cybotsu		cybots	Cyberbots: Fullmetal Madness (USA 950424)	1995	Fighter / Versus	2	4	2	4	joy8way	59.629403	R	H			384	224	
cybotsud	cybots		Cyberbots: Fullmetal Madness (USA 950424 Phoenix Edition) (bootleg)	1995	Fighter / Versus	2	4	2		joy8way	59.629403	R	H	4	3	384	224	
cybrcomm			Cyber Commando (Rev. CY1, Japan)	1994	Shooter / 3rd Person	2	3	2	3	stick	60	R	H			640	480	
cybrcycc			Cyber Cycles (Rev. CB2 Ver.C, World)	1995	Driving / Motorbike	1	1	1	1	pedal	60	R	H			640	480	
cybsled			Cyber Sled (CY2, World)	1993	Shooter / Driving (chase view)	2	4	2	4	stick	60	R	H			496	480	
cybsledj		cybsled	Cyber Sled (Japan)	1993	Shooter / Driving (chase view)	2	4	2	4	stick	60	R	H			496	480	
cyclemb			Cycle Maabou (Japan)	1984	Platform / Run, Jump &amp; Scrolling	1	3	2		joy2way	60	R	H			256	224	
cyclshtg			Cycle Shooting	1986	Shooter / Gun	2	1	1	1	lightgun	60	R	V			256	224	
cyclwarr			Cycle Warriors (rev C)	1991	Fighter / Driving Vertical	4	3	4	3	joy8way	60	R	H			320	240	
cyvern		skns	Cyvern - The Dragon Weapons (US)	1998	Shooter / Flying Vertical	2	2	2	2	joy8way	59.5971	R	V			320	240	
cyvernj	cyvern		Cyvern - The Dragon Weapons (Japan)	1998	Shooter / Flying Vertical			2				R	V	3	4	320	240	
czeroize		decocass	Zeroize (DECO Cassette) (US)	1983	Maze / Outline	2	2	2	2	stick	57.444853	R	V			248	240	
d9final			Dream 9 Final (v2.24)	1992	Slot Machine / Video Slot	3	2	1		joy8way	60	R	H			512	224	
dacholer			Dacholer	1983	Maze / Shooter Small	2	2	2	2	joy8way	60	R	H			256	224	
dadandrn		mmaulers	Kyukyoku Sentai Dadandarn (ver JAA)	1993	Fighter / Versus Co-op	2	3	4	3	joy8way	59.185606	R	H			288	224	
dai2kaku			Dai-Dai-Kakumei (Japan)	2004	Tabletop / Cards	2	2	1	2	joy8way	60	R	H			320	224	
dai3wksi			Dai San Wakusei Meteor (Japan)	1979		1	1	2		joy4way	60.000000	R	V			248	240	
daikaiju			Daikaiju no Gyakushu	1986	Shooter / Field	2	2	2	2	joy8way	60	R	V			256	224	
daimakai		ghouls	Daimakaimura (Japan)	1988	Platform / Fighter Scrolling	2	2	2	2	joy8way	59.61	R	H			384	224	
daimakaib												R	H	4	3	384	224	
daimakair		ghouls	Daimakaimura (Japan Resale Ver.)	1988	Platform / Fighter Scrolling	2	2	2	2	joy8way	59.61	R	H			384	224	
daimyojn			Mahjong Daimyojin (Japan, T017-PB-00)	2002	Tabletop / Mahjong	3	2	2		joy8way	59.7922	R	H			335	240	
daioh			Daioh	1993	Shooter / Flying Vertical	2	6	2	6	joy8way	60	R	V			384	240	
daioha	daioh		Daioh (earlier)	1993	Shooter / Flying Vertical			2				R	V	3	4	384	240	
daiohc	daioh		Daioh (93111A PCB conversion)	1993	Shooter / Flying Vertical			2				R	V	3	4	384	240	
daiohp	daioh		Daioh (prototype)	1993	Shooter / Flying Vertical			2				R	V	3	4	384	240	
daireika			Mahjong Daireikai (Japan)	1989	Tabletop / Mahjong	2	2	2		joy8way	60	R	H			256	224	
dairesya		ironhors	Dai Ressya Goutou (Japan, version K)	1986	Platform / Shooter Scrolling	2	3	2	3	joy4way	30	R	H			240	224	
daisenpu		twinhawk	Daisenpu (Japan)	1989	Shooter / Flying Vertical	2	2	2	2	joy8way	60	R	V			384	224	
daiskiss		konamigx	Daisu-Kiss (ver JAA)	1996	Multiplay / Mini-Games	2	3	4	3	joy8way	59.185606	R	H			288	224	
daisyari			Daisyarin [BET] (Japan)	1989	Tabletop / Mahjong	2	3	2		joy8way	60	R	H			256	240	
daitoa		daitorid	Daitoride (YMF278B version)	1996	Not Classified	2	1	2	1	joy8way	60	R	H			320	224	
daitorid			Daitoride	1995	Puzzle / Match	2	1	2	1	joy8way	58	R	H			320	224	
daiyogen			Mahjong Daiyogen (Japan)	1990	Tabletop / Mahjong	1	2	1		joy2way	60	R	H			352	240	
dakkochn			DakkoChan House (MC-8123B, 317-5014)	1987	Tabletop / Mahjong	2	2	1		joy8way	60.096154	R	H			256	224	
dambustr			Dambusters (US, set 1)	1981	Shooter / Flying Horizontal	2	3	1	3	joy4way	60.606061	R	V			256	224	
dambustra		dambustr	Dambusters (US, set 2)	1981	Shooter / Flying Horizontal	2	3	1	3	joy4way	60.606061	R	V			256	224	
dambustruk		dambustr	Dambusters (UK)	1981	Shooter / Flying Horizontal	2	3	1	3	joy4way	60.606061	R	V			256	224	
danceyes			Dancing Eyes (US, DC3/VER.C)	1996	Puzzle / Outline	4	3	4	3	joy8way	30	R	H			640	480	
danchih		stvbios	Danchi de Hanafuda (J 990607 V1.400)	1999	Tabletop / Hanafuda	2	6	2	6	joy8way	59.828244	R	H			320	224	
danchiq		stvbios	Danchi de Quiz: Okusan Yontaku Desuyo! (J 001128 V1.200)	2000	Quiz / Questions in Japanese	2	6	4	6	joy8way	59.828244	R	H			320	224	
dangar			Ufo Robo Dangar (4/07/1987)	1986	Shooter / Flying Vertical	2	3	2	3	joy8way	60	R	V			256	224	
dangar2		dangar	Ufo Robo Dangar (9/26/1986)	1986	Shooter / Flying Vertical	2	3	2	3	joy8way	60	R	V			256	224	
dangarb		dangar	Ufo Robo Dangar (9/26/1986, bootleg set 1)	1986	Shooter / Flying Vertical	2	3	2	3	joy8way	60	R	V			256	224	
dangcurv			Dangerous Curves (Ver 2.9 O)	1995	Driving / 1st Person	1	3	1	3	pedal	60	R	H			512	400	
dangerz			Danger Zone	1986	Shooter / Flying 1st Person	2	2	1	2	trackball	60	R	H			320	240	
dangseed			Dangerous Seed (Japan)	1989	Shooter / Flying Vertical	2	3	2	3	joy8way	60.60606	R	V			288	224	
dankuga		kaiserkn	Dan-Ku-Ga (Ver 0.0J 1994/12/13, prototype)	1994	Fighter / Versus	4	6	2	6	dial	58.97	R	H			320	224	
daraku			Daraku Tenshi - The Fallen Angels	1998	Fighter / Versus	2	4	2	4	joy8way	60	R	H			320	224	
darius			Darius (World, rev 2)	1986	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			288	224	
darius2			Darius II (triple screen) (Japan)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			288	224	
darius2d		darius2	Darius II (dual screen) (Japan, Rev 2)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			320	232	
darius2do		darius2	Darius II (dual screen) (Japan, Rev 1)	1989	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			320	232	
dariuse		darius	Darius Extra Version (Japan)	1986	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			288	224	
dariusg			Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19)	1994	Shooter / Flying Horizontal	4	4	4	4	dial	58.97	R	H			320	232	
dariusgj		dariusg	Darius Gaiden - Silver Hawk (Ver 2.5J 1994/09/19)	1994	Shooter / Flying Horizontal	4	4	4	4	dial	58.97	R	H			320	232	
dariusgu		dariusg	Darius Gaiden - Silver Hawk (Ver 2.5A 1994/09/19)	1994	Shooter / Flying Horizontal	4	4	4	4	dial	58.97	R	H			320	232	
dariusgx		dariusg	Darius Gaiden - Silver Hawk Extra Version (Ver 2.7J 1995/03/06) (Official Hack)	1994	Shooter / Flying Horizontal	4	4	4	4	dial	58.97	R	H			320	232	
dariusj		darius	Darius (Japan, rev 1)	1986	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			288	224	
dariuso		darius	Darius (Japan)	1986	Shooter / Flying Horizontal	2	2	2	2	joy8way	60	R	H			288	224	
dariusu	darius		Darius (US, rev 2)	1986	Shooter / Flying Horizontal			2				R	H	1	3	288	224	
darkadv		devilw	Dark Adventure	1987	Shooter / Walking	3	3	3	3	joy8way	60.606061	R	H			320	224	
darkedge			Dark Edge (World)	1992	Fighter / Versus	2	5	2	5	joy8way	60	R	H			416	224	
darkedgej		darkedge	Dark Edge (Japan)	1992	Fighter / Versus	2	5	2	5	joy8way	60	R	H			416	224	
darkhleg		sys573	Dark Horse Legend (GX706 VER. JAA)	1998	Sports / Horse Racing	2	6	2	6	joy8way	60	R	H			640	480	
darkhors	jclub2v112	jclub2	Dark Horse (USA v4.00, bootleg of Jockey Club II)	2001	Casino / Racing	4	3	1		lightgun	60	R	H			400	240	
darkmist			The Lost Castle In Darkmist	1986	Platform / Fighter Scrolling	2	2	2	2	joy8way	60	R	V			256	224	
darkplnt			Dark Planet	1982	Shooter / Field	2	3	1	3	dial	60.606061	R	H			256	224	
darksea1	darkseal		Dark Seal (World revision 1)	1990	Maze / Fighter			2			58	R	H	4	3	256	240	
darkseaj	darkseal		Dark Seal (Japan)	1990	Maze / Fighter			2			58	R	H	4	3	256	240	
darkseal			Dark Seal (World revision 3)	1990	Maze / Fighter	3	2	2	2	joy8way	58	R	H			256	240	
darkseal1		darkseal	Dark Seal (World revision 1)	1990	Maze / Fighter	3	2	2	2	joy8way	58	R	H			256	240	
darkseal2		wizdfire	Dark Seal 2 (Japan v2.1)	1992	Fighter / 2.5D	2	2	2	2	joy8way	58	R	H			320	240	
darksealj		darkseal	Dark Seal (Japan revision 4)	1990	Maze / Fighter	3	2	2	2	joy8way	58	R	H			256	240	
darksel2	wizdfire		Dark Seal 2 (Japan v2.1)	1992	Maze / Fighter			2			60	R	H	4	3	320	240	
darktowr			Dark Tower	1992	Platform / Run Jump	2	3	2	3	joy8way	57.444853	R	H			256	240	
darkwar			Dark Warrior	1981	Shooter / Gallery	2	1	2	1	joy2way	60	R	V			240	248	
darthvdr		invaders	Darth Vader (bootleg of Space Invaders)	1978	Shooter / Gallery	1	1	2	1	joy2way	59.541985	R	V			260	224	
darwin			Darwin 4078 (Japan)	1986	Shooter / Flying Vertical	2	2	2	2	joy8way	57.444853	R	V			240	240	
dassaul4	thndzone		Desert Assault (US 4 Players)	1991	Shooter / Walking						60	R	H	4	3	320	240	
dassault		thndzone	Desert Assault (US)	1991	Shooter / Walking	4	2	4	2	joy8way	60	R	H			320	240	
dassault4		thndzone	Desert Assault (US 4 Players)	1991	Shooter / Walking	4	2	4	2	joy8way	60	R	H			320	240	
dayto2pe			Daytona USA 2 Power Edition	1998	Driving / Race (chase view)	2	8	1	8	pedal	60	R	H			496	384	
daytona			Daytona USA (Japan, Revision A)	1994	Driving / Race (chase view)	2	7	1	7	pedal	60	R	H			496	384	
daytona2			Daytona USA 2 (Revision A)	1998	Driving / Race (chase view)	2	8	1	8	pedal	60	R	H			496	384	
daytona93		daytona	Daytona USA (Japan)	1993	Driving / Race (chase view)	2	7	1	7	pedal	60	R	H			496	384	
daytonam		daytona	Daytona USA (To The MAXX)	2001	Driving / Race (chase view)	2	7	1	7	pedal	60	R	H			496	384	
daytonas		daytona	Daytona USA (With Saturn Adverts)	1994	Driving / Race (chase view)	2	7	1	7	pedal	60	R	H			496	384	
daytonat		daytona	Daytona USA (Turbo hack, set 1)	1994?	Driving / Race (chase view)	2	7	1	7	pedal	60	R	H			496	384	
dazzler			Dazzler	1982	Maze / Collect &amp; Put	2	1	2	1	joy8way	60	R	V			240	248	
dbc		lhb	Da Ban Cheng (Hong Kong, V027H)	1995	Tabletop / Mahjong	2	4	1		joy8way	60	R	H			512	240	
dblaxle			Double Axle (US, Rev 1)	1991	Driving / Race (chase view)	2	6	1	6	stick	60	R	H			320	240	
dblaxleu	dblaxle		Double Axle (US)	1991	Driving / Race (chase view)			1				R	H	4	3	320	240	
dblchal			Double Challenge (Version 1.5R, set 1)	2003	Slot Machine / Video Slot	3	12	1	12	joy8way	60	R	H			512	288	
dblchalc1		dblchal	Double Challenge (Version 1.5R, set 2)	2003	Slot Machine / Video Slot	3	12	1	12	joy8way	60	R	H			512	288	
dblchald1		dblchal	Double Challenge (Version 1.5R, set 3)	2003	Slot Machine / Video Slot	3	12	1	12	joy8way	60	R	H			512	288	
dblchalo		dblchal	Double Challenge (Version 1.1)	2003	Slot Machine / Video Slot	3	12	1	12	joy8way	60	R	H			512	288	
dblchalv1		dblchal	Double Challenge (Version 1.5R Dual)	2003	Slot Machine / Video Slot	3	12	1	12	joy8way	60	R	H			512	288	
dbldyn		dynduke	The Double Dynamites (Japan)	1989	Shooter / 3rd Person	2	3	2	3	joy8way	60	R	H			256	224	
dbldynf		dynduke	The Double Dynamites (US)	1989	Not Classified	2	3	2	3	joy8way	60	R	H			256	224	
dbldynj			The Double Dynamites (Japan, 13NOV89)	1989	Shooter / 3rd Person			2				R	H	4	3	256	224	
dbldynu	dbldynj		The Double Dynamites (US, 13NOV89)	1989	Shooter / 3rd Person			2				R	H	4	3	256	224	
dblewing			Double Wings	1993	Shooter / Flying Vertical	2	3	2	3	joy8way	58	R	V			320	240	
dblplay			Super Baseball Double Play Home Run Derby	1987	Sports / Baseball	2	6	2	6	stick	60	R	H			320	240	
dblpoint			Double Point	1995	Puzzle / Match	1	3	2	3	joy8way	60	R	H			320	224	
dblpointd		dblpoint	Double Point (Dong Bang Electron, bootleg?)	1995	Puzzle / Match	1	3	2	3	joy8way	60	R	H			320	224	
dbreed			Dragon Breed (M81 PCB version)	1989	Shooter / Flying Horizontal	2	4	2	4	joy8way	55.017606	R	H			384	256	
dbreedm72		dbreed	Dragon Breed (M72 PCB version)	1989	Shooter / Flying Horizontal	2	4	2	4	joy8way	55.017606	R	H			384	256	
dbz			Dragon Ball Z (rev B)	1993	Fighter / Versus	2	4	2	4	joy8way	55	R	H			384	256	
dbz2			Dragon Ball Z 2 - Super Battle	1994	Fighter / Versus	2	4	2	4	joy8way	55	R	H			384	256	
dbza	dbz		Dragon Ball Z (rev A)	1993	Fighter / Versus			2				R	H	4	3	384	256	
dbzvrvs			Dragon Ball Z V.R.V.S. (Japan)	1994	Fighter / Versus	2	3	2	3	joy8way	60	R	H			416	224	
dcclub			Dynamic Country Club (World, ROM Based)	1991	Sports / Golf	4	4	2	4	paddle	57.52416	R	H			496	384	
dcclubfd		dcclub	Dynamic Country Club (US, Floppy Based, FD1094 317-0058-09d)	1991	Sports / Golf	4	4	2	4	paddle	57.52416	R	H			496	384	
dcclubj		dcclub	Dynamic Country Club (Japan, ROM Based)	1991	Sports / Golf	4	4	2	4	paddle	57.52416	R	H			496	384	
dcheese			Double Cheese	1993	Casino / Misc.	2	8	1	8	dial	60	R	V			320	240	
dcon			D-Con	1992	Shooter / Command	2	2	2	2	joy8way	60	R	H			320	224	
dcrown			Dream Crown	199?		2	3	2		joy8way	60.000000	R	H			384	384	
dday			D-Day	1982	Shooter / Gallery	2	1	1	1	paddle	60	R	H			256	224	
ddayc		dday	D-Day (Centuri)	1982	Shooter / Gallery	2	2	1	2	paddle	60	R	H			256	224	
ddaydoo	lastday		Chulgyeok D-Day (Korea)	1990	Shooter / Flying Vertical			2				R	V	3	4	384	240	
ddayjlc			D-Day (Jaleco set 1)	1984	Shooter / Field	2	4	2	4	joy8way	60	R	V			256	224	
ddayjlca		ddayjlc	D-Day (Jaleco set 2)	1984	Shooter / Field	2	4	2	4	joy8way	60	R	V			256	224	
ddcrew			D. D. Crew (World, 3 Players) (FD1094 317-0190)	1991	Fighter / 2.5D	4	3	4	3	joy8way	57.23	R	H			320	224	
ddcrew1		ddcrew	D. D. Crew (World, 4 Players) (FD1094 317-0187)	1991	Fighter / 2.5D	4	3	4	3	joy8way	57.23	R	H			320	224	
ddcrew1d	ddcrew		D. D. Crew (World, 4 Players) (bootleg of FD1094 317-0187 set)	1991	Fighter / 2.5D							R	H	4	3	320	224	
ddcrew2		ddcrew	D. D. Crew (World, 2 Players) (FD1094 317-0184)	1991	Fighter / 2.5D	2	3	2	3	joy8way	57.23	R	H			320	224	
ddcrew2d	ddcrew		D. D. Crew (World, 2 Players) (bootleg of FD1094 317-0184 set)	1991	Fighter / 2.5D			2				R	H	4	3	320	224	
ddcrewd	ddcrew		D. D. Crew (World, 3 Players) (bootleg of FD1094 317-0190 set)	1991	Fighter / 2.5D							R	H	4	3	320	224	
ddcrewj		ddcrew	D. D. Crew (Japan, 4 Players) (FD1094 317-0185)	1991	Fighter / 2.5D	2	3	4	3	joy8way	57.23	R	H			320	224	
ddcrewj2	ddcrew		D. D. Crew (Japan, 2 Players) (FD1094 317-0182)	1991	Fighter / 2.5D			2				R	H	4	3	320	224	
ddcrewj2d	ddcrew		D. D. Crew (Japan, 2 Players) (bootleg of FD1094 317-0182 set)	1991	Fighter / 2.5D			2				R	H	4	3	320	224	
ddcrewjd	ddcrew		D. D. Crew (Japan, 4 Players) (bootleg of FD1094 317-0185 set)	1991	Fighter / 2.5D							R	H	4	3	320	224	
ddcrewu		ddcrew	D. D. Crew (US, 4 Players) (FD1094 317-0186)	1991	Fighter / 2.5D	4	3	4	3	joy8way	57.23	R	H			320	224	
ddcrewud	ddcrew		D. D. Crew (US, 4 Players) (bootleg of FD1094 317-0186 set)	1991	Fighter / 2.5D							R	H	4	3	320	224	
ddealer			Double Dealer	1991	Puzzle / Drop	2	2	2	2	joy8way	60	R	H			384	224	
ddenlovj			Don Den Lover Vol. 1 - Shiro Kuro Tsukeyo! (Japan)	1995	Tabletop / Othello - Reversi	2	2	2	2	joy8way	60	R	H			336	240	
ddenlovr		ddenlovj	Don Den Lover Vol. 1 (Hong Kong)	1996	Tabletop / Othello - Reversi	2	2	2	2	joy8way	60	R	H			336	240	
ddenlovrb		ddenlovj	Don Den Lover Vol. 1 - Heukbaeg-euro Jeonghaja (Korea, bootleg)	1995	Tabletop / Othello - Reversi	2	2	2	2	joy8way	60	R	H			336	240	
ddenlovrk		ddenlovj	Don Den Lover Vol. 1 - Heukbaeg-euro Jeonghaja (Korea)	1995	Tabletop / Othello - Reversi	2	2	2	2	joy8way	60	R	H			336	240	
ddonpach			DoDonPachi (International, Master Ver. 97/02/05)	1997	Shooter / Flying Vertical	2	3	2	3	joy8way	57.550645	R	V			320	240	
ddonpacha	ddonpach		DoDonPachi (2012/02/12 Arrange Ver. 1.1) (hack)	2012	Shooter / Flying Vertical			2				R	V	3	4	320	240	
ddonpachj		ddonpach	DoDonPachi (Japan, Master Ver. 97/02/05)	1997	Shooter / Flying Vertical	2	3	2	3	joy8way	57.550645	R	V			320	240	
ddonpchj	ddonpach		DoDonPachi (Japan, Master Ver. 97/02/05)	1997	Shooter / Flying Vertical			2			57.550644	R	V	3	4	320	240	
ddp2		pgm	DoDonPachi II - Bee Storm (World, ver. 102)	2001	Shooter / Flying Vertical	4	4	4	4	joy8way	60	R	V			448	224	
ddp2100	ddp2		DoDonPachi II - Bee Storm (World, ver. 100)	2001	Shooter / Flying Vertical	4	4	4		joy8way	60.000000	R	V	3	4	448	224	
ddp2100c	ddp2		DoDonPachi - Feng Bao (China, ver. 100)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2100hk	ddp2		DoDonPachi II - Fung Bou (Hong Kong, ver. 100)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2100j	ddp2		DoDonPachi II (Japan, ver. 100)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2100k	ddp2		DoDonPachi II - Bee Storm (Korea, ver. 100)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2100t	ddp2		DoDonPachi - Feng Bao (Taiwan, ver. 100)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2101	ddp2		DoDonPachi II - Bee Storm (World, ver. 101)	2001	Shooter / Flying Vertical	4	4	4		joy8way	60.000000	R	V	3	4	448	224	
ddp2101c	ddp2		DoDonPachi - Feng Bao (China, ver. 101)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2101hk	ddp2		DoDonPachi II - Fung Bou (Hong Kong, ver. 101)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2101j	ddp2		DoDonPachi II (Japan, ver. 101)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2101k	ddp2		DoDonPachi II - Bee Storm (Korea, ver. 101)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2101t	ddp2		DoDonPachi - Feng Bao (Taiwan, ver. 101)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2a		ddp2	Bee Storm - DoDonPachi II (ver. 102)	2001	Not Classified			4			60	R	V			448	224	
ddp2c	ddp2		DoDonPachi - Feng Bao (China, ver. 102)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2hk	ddp2		DoDonPachi II - Fung Bou (Hong Kong, ver. 102)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2j	ddp2		DoDonPachi II (Japan, ver. 102)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2k	ddp2		DoDonPachi II - Bee Storm (Korea, ver. 102)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp2t	ddp2		DoDonPachi - Feng Bao (Taiwan, ver. 102)	2001	Shooter / Flying Vertical							R	V	3	4	448	224	
ddp3			DoDonPachi Dai-Ou-Jou (V101)	2002		4	4	4		joy8way	59.170000	R	V			448	224	
ddp3a			DoDonPachi Dai-Ou-Jou (V100, second revision)	2002		4	4	4		joy8way	59.170000	R	V			448	224	
ddp3b			DoDonPachi Dai-Ou-Jou (V100, first revision)	2002		4	4	4		joy8way	59.170000	R	V			448	224	
ddp3blk			DoDonPachi Dai-Ou-Jou (Black Label)	2002		4	4	4		joy8way	59.170000	R	V			448	224	
ddpdoj	ddp3		DoDonPachi Dai-Ou-Jou V101 (Japan, 2002.04.05.Master Ver)	2002	Shooter / Flying Vertical			2				R	V	3	4	448	224	
ddpdoja	ddp3		DoDonPachi Dai-Ou-Jou V100 (Japan, 2002.04.05.Master Ver)	2002	Shooter / Flying Vertical			2				R	V	3	4	448	224	
ddpdojb	ddp3		DoDonPachi Dai-Ou-Jou (Japan, 2002.04.05 Master Ver)	2002	Shooter / Flying Vertical			2				R	V	3	4	448	224	
ddpdojblk												R	V	3	4	448	224	
ddpdojblka	ddp3		DoDonPachi Dai-Ou-Jou (Japan, 2002.10.07 Black Ver)	2002	Shooter / Flying Vertical			2				R	V	3	4	448	224	
ddpdojblkbl	ddp3		DoDonPachi Dai-Ou-Jou (Japan, 2002.10.07 Black Ver., bootleg Knights of Valour Super Heroes conversion)	2012	Shooter / Flying Vertical							R	V	3	4	448	224	
ddr2m		sys573	Dance Dance Revolution 2nd Mix (GN895 VER. JAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr2mc		ddr2m	Dance Dance Revolution 2nd Mix with beatmaniaIIDX CLUB VERSiON (GE896 VER. JAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr2mc2		ddr2m	Dance Dance Revolution 2nd Mix with beatmaniaIIDX substream CLUB VERSiON 2 (GE984 VER. JAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr2ml		ddr2m	Dance Dance Revolution 2nd Mix - Link Ver (GE885 VER. JAB)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr3ma		ddr3mk	Dance Dance Revolution 3rd Mix (GN887 VER. AAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr3mj		ddr3mk	Dance Dance Revolution 3rd Mix (GN887 VER. JAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr3mk		sys573	Dance Dance Revolution 3rd Mix - Ver.Korea2 (GN887 VER. KBA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr3mka		ddr3mk	Dance Dance Revolution 3rd Mix - Ver.Korea (GN887 VER. KAA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr3mp		sys573	Dance Dance Revolution 3rd Mix Plus (G*A22 VER. JAA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr4m		sys573	Dance Dance Revolution 4th Mix (G*A33 VER. AAA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr4mj		ddr4m	Dance Dance Revolution 4th Mix (G*A33 VER. JAA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr4mp		sys573	Dance Dance Revolution 4th Mix Plus (G*A34 VER. JAA)	2000	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddr4mps		sys573	Dance Dance Revolution 4th Mix Plus Solo (G*A34 VER. JBA)	2000	Rhythm / Dance	2	4	1	4	joy8way	60	R	H			640	480	
ddr4ms		sys573	Dance Dance Revolution 4th Mix Solo (G*A33 VER. ABA)	2000	Rhythm / Dance	2	4	1	4	joy8way	60	R	H			640	480	
ddr4msj		ddr4ms	Dance Dance Revolution 4th Mix Solo (G*A33 VER. JBA)	2000	Rhythm / Dance	2	4	1	4	joy8way	60	R	H			640	480	
ddr5m		sys573	Dance Dance Revolution 5th Mix (G*A27 VER. JAA)	2001	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddra		dstage	Dance Dance Revolution (GN845 VER. AAA)	1999	Rhythm / Dance	2	6	2	6	joy8way	60	R	H			640	480	
ddragn2u	ddragon2		Double Dragon II - The Revenge (US)	1988	Fighter / 2.5D			2			57.444855	R	H	4	3	256	240	
ddrago3b	ddragon3		Double Dragon 3 - The Rosetta Stone (bootleg)	1990	Fighter / 2.5D						60	R	H	4	3	320	240	
ddragon			Double Dragon (Japan)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragon2			Double Dragon II - The Revenge (World)	1988	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragon2b	ddragon2		Double Dragon II - The Revenge (US, bootleg)	1988	Fighter / 2.5D			2				R	H	4	3	256	240	
ddragon2b2												R	H	4	3	256	240	
ddragon2u		ddragon2	Double Dragon II - The Revenge (US)	1988	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragon3			Double Dragon 3 - The Rosetta Stone (US)	1990	Fighter / 2.5D	2	3	3	3	joy8way	57.444853	R	H			320	240	
ddragon3b		ddragon3	Double Dragon 3 - The Rosetta Stone (bootleg)	1990	Fighter / 2.5D	2	3	3	3	joy8way	57.444853	R	H			320	240	
ddragon3j		ddragon3	Double Dragon 3 - The Rosetta Stone (Japan)	1990	Fighter / 2.5D	2	3	3	3	joy8way	57.444853	R	H			320	240	
ddragon3p		ddragon3	Double Dragon 3 - The Rosetta Stone (prototype)	1990	Fighter / 2.5D	2	3	3	3	joy8way	57.444853	R	H			320	240	
ddragon6809		ddragon	Double Dragon (bootleg with 3xM6809, set 1)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragon6809a		ddragon	Double Dragon (bootleg with 3xM6809, set 2)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragonb		ddragon	Double Dragon (bootleg with HD6309)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragonb2		ddragon	Double Dragon (bootleg)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
ddragonba		ddragon	Double Dragon (bootleg with M6803)	1987	Fighter / 2.5D	2	3	2	3	joy8way	57.444853	R	H			256	240	
